Origin_program,Qubits,Operator,Gate,Position,Killed
groundstate_medium_indep_qiskit_12,12,Add,ccx,63,WOO
groundstate_medium_indep_qiskit_12,12,Add,ccx,64,WOO
groundstate_medium_indep_qiskit_12,12,Add,ccx,65,WOO
groundstate_medium_indep_qiskit_12,12,Add,ccx,66,WOO
groundstate_medium_indep_qiskit_12,12,Add,ccx,67,WOO
groundstate_medium_indep_qiskit_12,12,Add,ccx,68,WOO
groundstate_medium_indep_qiskit_12,12,Add,ccx,69,WOO
groundstate_medium_indep_qiskit_12,12,Add,ccx,6,Survivor
groundstate_medium_indep_qiskit_12,12,Add,ccx,70,WOO
groundstate_medium_indep_qiskit_12,12,Add,ccx,71,WOO
groundstate_medium_indep_qiskit_12,12,Add,ccx,72,WOO
groundstate_medium_indep_qiskit_12,12,Add,ccx,73,WOO
groundstate_medium_indep_qiskit_12,12,Add,ccx,74,WOO
groundstate_medium_indep_qiskit_12,12,Add,ccx,75,WOO
groundstate_medium_indep_qiskit_12,12,Add,ccx,76,WOO
groundstate_medium_indep_qiskit_12,12,Add,ccx,77,WOO
groundstate_medium_indep_qiskit_12,12,Add,ccx,78,WOO
groundstate_medium_indep_qiskit_12,12,Add,ccx,79,WOO
groundstate_medium_indep_qiskit_12,12,Add,ccx,7,Survivor
groundstate_medium_indep_qiskit_12,12,Add,ccx,80,WOO
groundstate_medium_indep_qiskit_12,12,Add,ccx,81,WOO
groundstate_medium_indep_qiskit_12,12,Add,ccx,82,WOO
groundstate_medium_indep_qiskit_12,12,Add,ccx,83,WOO
groundstate_medium_indep_qiskit_12,12,Add,ccx,84,WOO
groundstate_medium_indep_qiskit_12,12,Add,ccx,85,WOO
groundstate_medium_indep_qiskit_12,12,Add,ccx,86,WOO
groundstate_medium_indep_qiskit_12,12,Add,ccx,87,WOO
groundstate_medium_indep_qiskit_12,12,Add,ccx,88,WOO
groundstate_medium_indep_qiskit_12,12,Add,ccx,89,WOO
groundstate_medium_indep_qiskit_12,12,Add,ccx,8,Survivor
groundstate_medium_indep_qiskit_12,12,Add,ccx,90,WOO
groundstate_medium_indep_qiskit_12,12,Add,ccx,91,WOO
groundstate_medium_indep_qiskit_12,12,Add,ccx,92,WOO
groundstate_medium_indep_qiskit_12,12,Add,ccx,93,WOO
groundstate_medium_indep_qiskit_12,12,Add,ccx,94,WOO
groundstate_medium_indep_qiskit_12,12,Add,ccx,95,WOO
groundstate_medium_indep_qiskit_12,12,Add,ccx,96,WOO
groundstate_medium_indep_qiskit_12,12,Add,ccx,97,WOO
groundstate_medium_indep_qiskit_12,12,Add,ccx,98,WOO
groundstate_medium_indep_qiskit_12,12,Add,ccx,99,WOO
groundstate_medium_indep_qiskit_12,12,Add,ccx,9,Survivor
groundstate_medium_indep_qiskit_12,12,Add,cswap,100,WOO
groundstate_medium_indep_qiskit_12,12,Add,cswap,101,WOO
groundstate_medium_indep_qiskit_12,12,Add,cswap,102,WOO
groundstate_medium_indep_qiskit_12,12,Add,cswap,103,WOO
groundstate_medium_indep_qiskit_12,12,Add,cswap,104,WOO
groundstate_medium_indep_qiskit_12,12,Add,cswap,105,WOO
groundstate_medium_indep_qiskit_12,12,Add,cswap,106,WOO
groundstate_medium_indep_qiskit_12,12,Add,cswap,107,WOO
groundstate_medium_indep_qiskit_12,12,Add,cswap,108,WOO
groundstate_medium_indep_qiskit_12,12,Add,cswap,109,WOO
groundstate_medium_indep_qiskit_12,12,Add,cswap,10,Survivor
groundstate_medium_indep_qiskit_12,12,Add,cswap,110,WOO
groundstate_medium_indep_qiskit_12,12,Add,cswap,111,WOO
groundstate_medium_indep_qiskit_12,12,Add,cswap,112,WOO
groundstate_medium_indep_qiskit_12,12,Add,cswap,113,WOO
groundstate_medium_indep_qiskit_12,12,Add,cswap,114,WOO
groundstate_medium_indep_qiskit_12,12,Add,cswap,115,WOO
groundstate_medium_indep_qiskit_12,12,Add,cswap,116,WOO
groundstate_medium_indep_qiskit_12,12,Add,cswap,117,WOO
groundstate_medium_indep_qiskit_12,12,Add,cswap,118,WOO
groundstate_medium_indep_qiskit_12,12,Add,cswap,119,WOO
groundstate_medium_indep_qiskit_12,12,Add,cswap,11,Survivor
groundstate_medium_indep_qiskit_12,12,Add,cswap,120,WOO
groundstate_medium_indep_qiskit_12,12,Add,cswap,121,WOO
groundstate_medium_indep_qiskit_12,12,Add,cswap,122,WOO
groundstate_medium_indep_qiskit_12,12,Add,cswap,123,WOO
groundstate_medium_indep_qiskit_12,12,Add,cswap,124,WOO
groundstate_medium_indep_qiskit_12,12,Add,cswap,125,WOO
groundstate_medium_indep_qiskit_12,12,Add,cswap,126,WOO
groundstate_medium_indep_qiskit_12,12,Add,cswap,127,WOO
groundstate_medium_indep_qiskit_12,12,Add,cswap,128,WOO
groundstate_medium_indep_qiskit_12,12,Add,cswap,129,WOO
groundstate_medium_indep_qiskit_12,12,Add,cswap,12,Survivor
groundstate_medium_indep_qiskit_12,12,Add,cswap,130,WOO
groundstate_medium_indep_qiskit_12,12,Add,cswap,131,WOO
groundstate_medium_indep_qiskit_12,12,Add,cswap,132,WOO
groundstate_medium_indep_qiskit_12,12,Add,cswap,133,WOO
groundstate_medium_indep_qiskit_12,12,Add,cswap,134,WOO
groundstate_medium_indep_qiskit_12,12,Add,cswap,135,WOO
groundstate_medium_indep_qiskit_12,12,Add,cswap,136,WOO
groundstate_medium_indep_qiskit_12,12,Add,cswap,137,WOO
groundstate_medium_indep_qiskit_12,12,Add,cswap,138,WOO
groundstate_medium_indep_qiskit_12,12,Add,cswap,139,WOO
groundstate_medium_indep_qiskit_12,12,Add,cswap,13,Survivor
groundstate_medium_indep_qiskit_12,12,Add,cswap,140,WOO
groundstate_medium_indep_qiskit_12,12,Add,cswap,141,WOO
groundstate_medium_indep_qiskit_12,12,Add,cswap,142,WOO
groundstate_medium_indep_qiskit_12,12,Add,cswap,143,WOO
groundstate_medium_indep_qiskit_12,12,Add,cswap,144,WOO
groundstate_medium_indep_qiskit_12,12,Add,cswap,14,Survivor
groundstate_medium_indep_qiskit_12,12,Add,cswap,15,Survivor
groundstate_medium_indep_qiskit_12,12,Add,cswap,16,Survivor
groundstate_medium_indep_qiskit_12,12,Add,cswap,17,Survivor
groundstate_medium_indep_qiskit_12,12,Add,cswap,18,Survivor
groundstate_medium_indep_qiskit_12,12,Add,cswap,19,Survivor
groundstate_medium_indep_qiskit_12,12,Add,cswap,1,Survivor
groundstate_medium_indep_qiskit_12,12,Add,cswap,20,Survivor
groundstate_medium_indep_qiskit_12,12,Add,cswap,21,Survivor
groundstate_medium_indep_qiskit_12,12,Add,cswap,22,Survivor
groundstate_medium_indep_qiskit_12,12,Add,cswap,23,Survivor
groundstate_medium_indep_qiskit_12,12,Add,cswap,24,Survivor
groundstate_medium_indep_qiskit_12,12,Add,cswap,25,Survivor
groundstate_medium_indep_qiskit_12,12,Add,cswap,26,Survivor
groundstate_medium_indep_qiskit_12,12,Add,cswap,27,Survivor
groundstate_medium_indep_qiskit_12,12,Add,cswap,28,Survivor
groundstate_medium_indep_qiskit_12,12,Add,cswap,29,Survivor
groundstate_medium_indep_qiskit_12,12,Add,cswap,2,Survivor
groundstate_medium_indep_qiskit_12,12,Add,cswap,30,Survivor
groundstate_medium_indep_qiskit_12,12,Add,cswap,31,Survivor
groundstate_medium_indep_qiskit_12,12,Add,cswap,32,Survivor
groundstate_medium_indep_qiskit_12,12,Add,cswap,33,Survivor
groundstate_medium_indep_qiskit_12,12,Add,cswap,34,Survivor
groundstate_medium_indep_qiskit_12,12,Add,cswap,35,Survivor
groundstate_medium_indep_qiskit_12,12,Add,cswap,36,Survivor
groundstate_medium_indep_qiskit_12,12,Add,cswap,37,Survivor
groundstate_medium_indep_qiskit_12,12,Add,cswap,38,Survivor
groundstate_medium_indep_qiskit_12,12,Add,cswap,39,Survivor
groundstate_medium_indep_qiskit_12,12,Add,cswap,3,Survivor
groundstate_medium_indep_qiskit_12,12,Add,cswap,40,Survivor
groundstate_medium_indep_qiskit_12,12,Add,cswap,41,Survivor
groundstate_medium_indep_qiskit_12,12,Add,cswap,42,Survivor
groundstate_medium_indep_qiskit_12,12,Add,cswap,43,Survivor
groundstate_medium_indep_qiskit_12,12,Add,cswap,44,Survivor
groundstate_medium_indep_qiskit_12,12,Add,cswap,45,Survivor
groundstate_medium_indep_qiskit_12,12,Add,cswap,46,Survivor
groundstate_medium_indep_qiskit_12,12,Add,cswap,47,Survivor
groundstate_medium_indep_qiskit_12,12,Add,cswap,48,Survivor
groundstate_medium_indep_qiskit_12,12,Add,cswap,49,Survivor
groundstate_medium_indep_qiskit_12,12,Add,cswap,4,Survivor
groundstate_medium_indep_qiskit_12,12,Add,cswap,50,Survivor
groundstate_medium_indep_qiskit_12,12,Add,cswap,51,Survivor
groundstate_medium_indep_qiskit_12,12,Add,cswap,52,Survivor
groundstate_medium_indep_qiskit_12,12,Add,cswap,53,Survivor
groundstate_medium_indep_qiskit_12,12,Add,cswap,54,Survivor
groundstate_medium_indep_qiskit_12,12,Add,cswap,55,Survivor
groundstate_medium_indep_qiskit_12,12,Add,cswap,56,WOO
groundstate_medium_indep_qiskit_12,12,Add,cswap,57,WOO
groundstate_medium_indep_qiskit_12,12,Add,cswap,58,WOO
groundstate_medium_indep_qiskit_12,12,Add,cswap,59,WOO
groundstate_medium_indep_qiskit_12,12,Add,cswap,5,Survivor
groundstate_medium_indep_qiskit_12,12,Add,cswap,60,WOO
groundstate_medium_indep_qiskit_12,12,Add,cswap,61,WOO
groundstate_medium_indep_qiskit_12,12,Add,cswap,62,WOO
groundstate_medium_indep_qiskit_12,12,Add,cswap,63,WOO
groundstate_medium_indep_qiskit_12,12,Add,cswap,64,WOO
groundstate_medium_indep_qiskit_12,12,Add,cswap,65,WOO
groundstate_medium_indep_qiskit_12,12,Add,cswap,66,WOO
groundstate_medium_indep_qiskit_12,12,Add,cswap,67,WOO
groundstate_medium_indep_qiskit_12,12,Add,cswap,68,WOO
groundstate_medium_indep_qiskit_12,12,Add,cswap,69,WOO
groundstate_medium_indep_qiskit_12,12,Add,cswap,6,Survivor
groundstate_medium_indep_qiskit_12,12,Add,cswap,70,WOO
groundstate_medium_indep_qiskit_12,12,Add,cswap,71,WOO
groundstate_medium_indep_qiskit_12,12,Add,cswap,72,WOO
groundstate_medium_indep_qiskit_12,12,Add,cswap,73,WOO
groundstate_medium_indep_qiskit_12,12,Add,cswap,74,WOO
groundstate_medium_indep_qiskit_12,12,Add,cswap,75,WOO
groundstate_medium_indep_qiskit_12,12,Add,cswap,76,WOO
groundstate_medium_indep_qiskit_12,12,Add,cswap,77,WOO
groundstate_medium_indep_qiskit_12,12,Add,cswap,78,WOO
groundstate_medium_indep_qiskit_12,12,Add,cswap,79,WOO
groundstate_medium_indep_qiskit_12,12,Add,cswap,7,Survivor
groundstate_medium_indep_qiskit_12,12,Add,cswap,80,WOO
groundstate_medium_indep_qiskit_12,12,Add,cswap,81,WOO
groundstate_medium_indep_qiskit_12,12,Add,cswap,82,WOO
groundstate_medium_indep_qiskit_12,12,Add,cswap,83,WOO
groundstate_medium_indep_qiskit_12,12,Add,cswap,84,WOO
groundstate_medium_indep_qiskit_12,12,Add,cswap,85,WOO
groundstate_medium_indep_qiskit_12,12,Add,cswap,86,WOO
groundstate_medium_indep_qiskit_12,12,Add,cswap,87,WOO
groundstate_medium_indep_qiskit_12,12,Add,cswap,88,WOO
groundstate_medium_indep_qiskit_12,12,Add,cswap,89,WOO
groundstate_medium_indep_qiskit_12,12,Add,cswap,8,Survivor
groundstate_medium_indep_qiskit_12,12,Add,cswap,90,WOO
groundstate_medium_indep_qiskit_12,12,Add,cswap,91,WOO
groundstate_medium_indep_qiskit_12,12,Add,cswap,92,WOO
groundstate_medium_indep_qiskit_12,12,Add,cswap,93,WOO
groundstate_medium_indep_qiskit_12,12,Add,cswap,94,WOO
groundstate_medium_indep_qiskit_12,12,Add,cswap,95,WOO
groundstate_medium_indep_qiskit_12,12,Add,cswap,96,WOO
groundstate_medium_indep_qiskit_12,12,Add,cswap,97,WOO
groundstate_medium_indep_qiskit_12,12,Add,cswap,98,WOO
groundstate_medium_indep_qiskit_12,12,Add,cswap,99,WOO
groundstate_medium_indep_qiskit_12,12,Add,cswap,9,Survivor
groundstate_medium_indep_qiskit_12,12,Add,cx,100,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,101,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,102,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,103,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,104,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,105,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,106,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,107,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,108,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,109,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,10,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,110,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,111,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,112,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,113,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,114,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,115,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,116,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,117,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,118,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,119,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,11,Survivor
groundstate_medium_indep_qiskit_12,12,Add,cx,120,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,121,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,122,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,123,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,124,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,125,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,126,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,127,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,128,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,129,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,12,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,130,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,131,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,132,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,133,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,134,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,135,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,136,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,137,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,138,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,139,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,13,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,140,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,141,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,142,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,143,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,144,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,14,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,15,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,16,Survivor
groundstate_medium_indep_qiskit_12,12,Add,cx,17,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,18,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,19,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,1,Survivor
groundstate_medium_indep_qiskit_12,12,Add,cx,20,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,21,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,22,Survivor
groundstate_medium_indep_qiskit_12,12,Add,cx,23,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,24,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,25,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,26,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,27,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,28,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,29,Survivor
groundstate_medium_indep_qiskit_12,12,Add,cx,2,Survivor
groundstate_medium_indep_qiskit_12,12,Add,cx,30,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,31,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,32,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,33,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,34,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,35,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,36,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,37,Survivor
groundstate_medium_indep_qiskit_12,12,Add,cx,38,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,39,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,3,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,40,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,41,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,42,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,43,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,44,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,45,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,46,Survivor
groundstate_medium_indep_qiskit_12,12,Add,cx,47,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,48,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,49,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,4,Survivor
groundstate_medium_indep_qiskit_12,12,Add,cx,50,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,51,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,52,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,53,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,54,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,55,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,56,Survivor
groundstate_medium_indep_qiskit_12,12,Add,cx,57,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,58,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,59,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,5,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,60,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,61,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,62,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,63,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,64,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,65,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,66,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,67,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,68,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,69,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,6,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,70,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,71,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,72,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,73,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,74,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,75,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,76,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,77,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,78,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,79,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,7,Survivor
groundstate_medium_indep_qiskit_12,12,Add,cx,80,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,81,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,82,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,83,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,84,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,85,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,86,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,87,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,88,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,89,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,8,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,90,WOO
groundstate_medium_indep_qiskit_12,12,Add,cx,91,WOO
