Origin_program,Qubits,Operator,Gate,Position,Killed
pricingput_indep_qiskit_5,5,Add,cswap,11,WOO
pricingput_indep_qiskit_5,5,Add,cswap,12,WOO
pricingput_indep_qiskit_5,5,Add,cswap,13,WOO
pricingput_indep_qiskit_5,5,Add,cswap,14,WOO
pricingput_indep_qiskit_5,5,Add,cswap,15,WOO
pricingput_indep_qiskit_5,5,Add,cswap,16,WOO
pricingput_indep_qiskit_5,5,Add,cswap,17,WOO
pricingput_indep_qiskit_5,5,Add,cswap,18,WOO
pricingput_indep_qiskit_5,5,Add,cswap,19,WOO
pricingput_indep_qiskit_5,5,Add,cswap,1,Survivor
pricingput_indep_qiskit_5,5,Add,cswap,20,WOO
pricingput_indep_qiskit_5,5,Add,cswap,21,WOO
pricingput_indep_qiskit_5,5,Add,cswap,22,WOO
pricingput_indep_qiskit_5,5,Add,cswap,23,WOO
pricingput_indep_qiskit_5,5,Add,cswap,24,WOO
pricingput_indep_qiskit_5,5,Add,cswap,25,Survivor
pricingput_indep_qiskit_5,5,Add,cswap,26,Survivor
pricingput_indep_qiskit_5,5,Add,cswap,27,Survivor
pricingput_indep_qiskit_5,5,Add,cswap,28,Survivor
pricingput_indep_qiskit_5,5,Add,cswap,29,WOO
pricingput_indep_qiskit_5,5,Add,cswap,2,Survivor
pricingput_indep_qiskit_5,5,Add,cswap,30,Survivor
pricingput_indep_qiskit_5,5,Add,cswap,31,Survivor
pricingput_indep_qiskit_5,5,Add,cswap,32,Survivor
pricingput_indep_qiskit_5,5,Add,cswap,33,Survivor
pricingput_indep_qiskit_5,5,Add,cswap,34,Survivor
pricingput_indep_qiskit_5,5,Add,cswap,35,Survivor
pricingput_indep_qiskit_5,5,Add,cswap,3,Survivor
pricingput_indep_qiskit_5,5,Add,cswap,4,Survivor
pricingput_indep_qiskit_5,5,Add,cswap,5,WOO
pricingput_indep_qiskit_5,5,Add,cswap,6,Survivor
pricingput_indep_qiskit_5,5,Add,cswap,7,WOO
pricingput_indep_qiskit_5,5,Add,cswap,8,Survivor
pricingput_indep_qiskit_5,5,Add,cswap,9,WOO
pricingput_indep_qiskit_5,5,Add,cx,10,WOO
pricingput_indep_qiskit_5,5,Add,cx,11,WOO
pricingput_indep_qiskit_5,5,Add,cx,12,WOO
pricingput_indep_qiskit_5,5,Add,cx,13,WOO
pricingput_indep_qiskit_5,5,Add,cx,14,WOO
pricingput_indep_qiskit_5,5,Add,cx,15,WOO
pricingput_indep_qiskit_5,5,Add,cx,16,WOO
pricingput_indep_qiskit_5,5,Add,cx,17,WOO
pricingput_indep_qiskit_5,5,Add,cx,18,WOO
pricingput_indep_qiskit_5,5,Add,cx,19,WOO
pricingput_indep_qiskit_5,5,Add,cx,1,Survivor
pricingput_indep_qiskit_5,5,Add,cx,20,WOO
pricingput_indep_qiskit_5,5,Add,cx,21,WOO
pricingput_indep_qiskit_5,5,Add,cx,22,WOO
pricingput_indep_qiskit_5,5,Add,cx,23,WOO
pricingput_indep_qiskit_5,5,Add,cx,24,WOO
pricingput_indep_qiskit_5,5,Add,cx,25,Survivor
pricingput_indep_qiskit_5,5,Add,cx,26,Survivor
pricingput_indep_qiskit_5,5,Add,cx,27,WOO
pricingput_indep_qiskit_5,5,Add,cx,28,Survivor
pricingput_indep_qiskit_5,5,Add,cx,29,WOO
pricingput_indep_qiskit_5,5,Add,cx,2,Survivor
pricingput_indep_qiskit_5,5,Add,cx,30,Survivor
pricingput_indep_qiskit_5,5,Add,cx,31,Survivor
pricingput_indep_qiskit_5,5,Add,cx,32,Survivor
pricingput_indep_qiskit_5,5,Add,cx,33,Survivor
pricingput_indep_qiskit_5,5,Add,cx,34,Survivor
pricingput_indep_qiskit_5,5,Add,cx,35,Survivor
pricingput_indep_qiskit_5,5,Add,cx,3,WOO
pricingput_indep_qiskit_5,5,Add,cx,4,WOO
pricingput_indep_qiskit_5,5,Add,cx,5,Survivor
pricingput_indep_qiskit_5,5,Add,cx,6,Survivor
pricingput_indep_qiskit_5,5,Add,cx,7,WOO
pricingput_indep_qiskit_5,5,Add,cx,8,Survivor
pricingput_indep_qiskit_5,5,Add,cx,9,WOO
pricingput_indep_qiskit_5,5,Add,cz,10,Survivor
pricingput_indep_qiskit_5,5,Add,cz,11,Survivor
pricingput_indep_qiskit_5,5,Add,cz,12,WOO
pricingput_indep_qiskit_5,5,Add,cz,13,WOO
pricingput_indep_qiskit_5,5,Add,cz,14,WOO
pricingput_indep_qiskit_5,5,Add,cz,15,WOO
pricingput_indep_qiskit_5,5,Add,cz,16,WOO
pricingput_indep_qiskit_5,5,Add,cz,17,WOO
pricingput_indep_qiskit_5,5,Add,cz,18,WOO
pricingput_indep_qiskit_5,5,Add,cz,19,WOO
pricingput_indep_qiskit_5,5,Add,cz,1,Survivor
pricingput_indep_qiskit_5,5,Add,cz,20,WOO
pricingput_indep_qiskit_5,5,Add,cz,21,WOO
pricingput_indep_qiskit_5,5,Add,cz,22,WOO
pricingput_indep_qiskit_5,5,Add,cz,23,WOO
pricingput_indep_qiskit_5,5,Add,cz,24,WOO
pricingput_indep_qiskit_5,5,Add,cz,25,Survivor
pricingput_indep_qiskit_5,5,Add,cz,26,Survivor
pricingput_indep_qiskit_5,5,Add,cz,27,Survivor
pricingput_indep_qiskit_5,5,Add,cz,28,Survivor
pricingput_indep_qiskit_5,5,Add,cz,29,Survivor
pricingput_indep_qiskit_5,5,Add,cz,2,Survivor
pricingput_indep_qiskit_5,5,Add,cz,30,Survivor
pricingput_indep_qiskit_5,5,Add,cz,31,Survivor
pricingput_indep_qiskit_5,5,Add,cz,32,Survivor
pricingput_indep_qiskit_5,5,Add,cz,33,Survivor
pricingput_indep_qiskit_5,5,Add,cz,34,Survivor
pricingput_indep_qiskit_5,5,Add,cz,35,Survivor
pricingput_indep_qiskit_5,5,Add,cz,3,WOO
pricingput_indep_qiskit_5,5,Add,cz,4,WOO
pricingput_indep_qiskit_5,5,Add,cz,5,Survivor
pricingput_indep_qiskit_5,5,Add,cz,6,Survivor
pricingput_indep_qiskit_5,5,Add,cz,7,WOO
pricingput_indep_qiskit_5,5,Add,cz,8,Survivor
pricingput_indep_qiskit_5,5,Add,cz,9,Survivor
pricingput_indep_qiskit_5,5,Add,h,10,WOO
pricingput_indep_qiskit_5,5,Add,h,11,WOO
pricingput_indep_qiskit_5,5,Add,h,12,Survivor
pricingput_indep_qiskit_5,5,Add,h,13,Survivor
pricingput_indep_qiskit_5,5,Add,h,14,Survivor
pricingput_indep_qiskit_5,5,Add,h,15,Survivor
pricingput_indep_qiskit_5,5,Add,h,16,Survivor
pricingput_indep_qiskit_5,5,Add,h,17,Survivor
pricingput_indep_qiskit_5,5,Add,h,18,Survivor
pricingput_indep_qiskit_5,5,Add,h,19,Survivor
pricingput_indep_qiskit_5,5,Add,h,1,WOO
pricingput_indep_qiskit_5,5,Add,h,20,Survivor
pricingput_indep_qiskit_5,5,Add,h,21,Survivor
pricingput_indep_qiskit_5,5,Add,h,22,Survivor
pricingput_indep_qiskit_5,5,Add,h,23,Survivor
pricingput_indep_qiskit_5,5,Add,h,24,Survivor
pricingput_indep_qiskit_5,5,Add,h,25,Survivor
pricingput_indep_qiskit_5,5,Add,h,26,Survivor
pricingput_indep_qiskit_5,5,Add,h,27,Survivor
pricingput_indep_qiskit_5,5,Add,h,28,WOO
pricingput_indep_qiskit_5,5,Add,h,29,Survivor
pricingput_indep_qiskit_5,5,Add,h,2,WOO
pricingput_indep_qiskit_5,5,Add,h,30,Survivor
pricingput_indep_qiskit_5,5,Add,h,31,WOO
pricingput_indep_qiskit_5,5,Add,h,32,Survivor
pricingput_indep_qiskit_5,5,Add,h,33,Survivor
pricingput_indep_qiskit_5,5,Add,h,34,Survivor
pricingput_indep_qiskit_5,5,Add,h,35,Survivor
pricingput_indep_qiskit_5,5,Add,h,3,WOO
pricingput_indep_qiskit_5,5,Add,h,4,WOO
pricingput_indep_qiskit_5,5,Add,h,5,WOO
pricingput_indep_qiskit_5,5,Add,h,6,WOO
pricingput_indep_qiskit_5,5,Add,h,7,Survivor
pricingput_indep_qiskit_5,5,Add,h,8,WOO
pricingput_indep_qiskit_5,5,Add,h,9,WOO
pricingput_indep_qiskit_5,5,Add,id,10,Survivor
pricingput_indep_qiskit_5,5,Add,id,11,Survivor
pricingput_indep_qiskit_5,5,Add,id,12,Survivor
pricingput_indep_qiskit_5,5,Add,id,13,Survivor
pricingput_indep_qiskit_5,5,Add,id,14,Survivor
pricingput_indep_qiskit_5,5,Add,id,15,Survivor
pricingput_indep_qiskit_5,5,Add,id,16,Survivor
pricingput_indep_qiskit_5,5,Add,id,17,Survivor
pricingput_indep_qiskit_5,5,Add,id,18,Survivor
pricingput_indep_qiskit_5,5,Add,id,19,Survivor
pricingput_indep_qiskit_5,5,Add,id,1,Survivor
pricingput_indep_qiskit_5,5,Add,id,20,Survivor
pricingput_indep_qiskit_5,5,Add,id,21,Survivor
pricingput_indep_qiskit_5,5,Add,id,22,Survivor
pricingput_indep_qiskit_5,5,Add,id,23,Survivor
pricingput_indep_qiskit_5,5,Add,id,24,Survivor
pricingput_indep_qiskit_5,5,Add,id,25,Survivor
pricingput_indep_qiskit_5,5,Add,id,26,Survivor
pricingput_indep_qiskit_5,5,Add,id,27,Survivor
pricingput_indep_qiskit_5,5,Add,id,28,Survivor
pricingput_indep_qiskit_5,5,Add,id,29,Survivor
pricingput_indep_qiskit_5,5,Add,id,2,Survivor
pricingput_indep_qiskit_5,5,Add,id,30,Survivor
pricingput_indep_qiskit_5,5,Add,id,31,Survivor
pricingput_indep_qiskit_5,5,Add,id,32,Survivor
pricingput_indep_qiskit_5,5,Add,id,33,Survivor
pricingput_indep_qiskit_5,5,Add,id,34,Survivor
pricingput_indep_qiskit_5,5,Add,id,35,Survivor
pricingput_indep_qiskit_5,5,Add,id,3,Survivor
pricingput_indep_qiskit_5,5,Add,id,4,Survivor
pricingput_indep_qiskit_5,5,Add,id,5,Survivor
pricingput_indep_qiskit_5,5,Add,id,6,Survivor
pricingput_indep_qiskit_5,5,Add,id,7,Survivor
pricingput_indep_qiskit_5,5,Add,id,8,Survivor
pricingput_indep_qiskit_5,5,Add,id,9,Survivor
pricingput_indep_qiskit_5,5,Add,p,10,Survivor
pricingput_indep_qiskit_5,5,Add,p,11,Survivor
pricingput_indep_qiskit_5,5,Add,p,12,WOO
pricingput_indep_qiskit_5,5,Add,p,13,WOO
pricingput_indep_qiskit_5,5,Add,p,14,WOO
pricingput_indep_qiskit_5,5,Add,p,15,WOO
pricingput_indep_qiskit_5,5,Add,p,16,Survivor
pricingput_indep_qiskit_5,5,Add,p,17,WOO
pricingput_indep_qiskit_5,5,Add,p,18,WOO
pricingput_indep_qiskit_5,5,Add,p,19,WOO
pricingput_indep_qiskit_5,5,Add,p,1,Survivor
pricingput_indep_qiskit_5,5,Add,p,20,WOO
pricingput_indep_qiskit_5,5,Add,p,21,WOO
pricingput_indep_qiskit_5,5,Add,p,22,WOO
pricingput_indep_qiskit_5,5,Add,p,23,WOO
pricingput_indep_qiskit_5,5,Add,p,24,WOO
pricingput_indep_qiskit_5,5,Add,p,25,Survivor
pricingput_indep_qiskit_5,5,Add,p,26,Survivor
pricingput_indep_qiskit_5,5,Add,p,27,Survivor
pricingput_indep_qiskit_5,5,Add,p,28,Survivor
pricingput_indep_qiskit_5,5,Add,p,29,Survivor
pricingput_indep_qiskit_5,5,Add,p,2,Survivor
pricingput_indep_qiskit_5,5,Add,p,30,Survivor
pricingput_indep_qiskit_5,5,Add,p,31,Survivor
pricingput_indep_qiskit_5,5,Add,p,32,Survivor
pricingput_indep_qiskit_5,5,Add,p,33,Survivor
pricingput_indep_qiskit_5,5,Add,p,34,Survivor
pricingput_indep_qiskit_5,5,Add,p,35,Survivor
pricingput_indep_qiskit_5,5,Add,p,3,WOO
pricingput_indep_qiskit_5,5,Add,p,4,WOO
pricingput_indep_qiskit_5,5,Add,p,5,Survivor
pricingput_indep_qiskit_5,5,Add,p,6,Survivor
pricingput_indep_qiskit_5,5,Add,p,7,Survivor
pricingput_indep_qiskit_5,5,Add,p,8,Survivor
pricingput_indep_qiskit_5,5,Add,p,9,Survivor
pricingput_indep_qiskit_5,5,Add,rx,10,WOO
pricingput_indep_qiskit_5,5,Add,rx,11,WOO
pricingput_indep_qiskit_5,5,Add,rx,12,Survivor
pricingput_indep_qiskit_5,5,Add,rx,13,Survivor
pricingput_indep_qiskit_5,5,Add,rx,14,Survivor
pricingput_indep_qiskit_5,5,Add,rx,15,WOO
pricingput_indep_qiskit_5,5,Add,rx,16,Survivor
pricingput_indep_qiskit_5,5,Add,rx,17,WOO
pricingput_indep_qiskit_5,5,Add,rx,18,Survivor
pricingput_indep_qiskit_5,5,Add,rx,19,WOO
pricingput_indep_qiskit_5,5,Add,rx,1,WOO
pricingput_indep_qiskit_5,5,Add,rx,20,Survivor
pricingput_indep_qiskit_5,5,Add,rx,21,WOO
pricingput_indep_qiskit_5,5,Add,rx,22,WOO
pricingput_indep_qiskit_5,5,Add,rx,23,WOO
pricingput_indep_qiskit_5,5,Add,rx,24,Survivor
pricingput_indep_qiskit_5,5,Add,rx,25,WOO
pricingput_indep_qiskit_5,5,Add,rx,26,Survivor
pricingput_indep_qiskit_5,5,Add,rx,27,Survivor
pricingput_indep_qiskit_5,5,Add,rx,28,Survivor
pricingput_indep_qiskit_5,5,Add,rx,29,Survivor
pricingput_indep_qiskit_5,5,Add,rx,2,WOO
pricingput_indep_qiskit_5,5,Add,rx,30,WOO
pricingput_indep_qiskit_5,5,Add,rx,31,WOO
pricingput_indep_qiskit_5,5,Add,rx,32,Survivor
pricingput_indep_qiskit_5,5,Add,rx,33,WOO
pricingput_indep_qiskit_5,5,Add,rx,34,WOO
pricingput_indep_qiskit_5,5,Add,rx,35,Survivor
pricingput_indep_qiskit_5,5,Add,rx,3,WOO
pricingput_indep_qiskit_5,5,Add,rx,4,WOO
pricingput_indep_qiskit_5,5,Add,rx,5,WOO
pricingput_indep_qiskit_5,5,Add,rx,6,Survivor
pricingput_indep_qiskit_5,5,Add,rx,7,WOO
pricingput_indep_qiskit_5,5,Add,rx,8,WOO
pricingput_indep_qiskit_5,5,Add,rx,9,WOO
pricingput_indep_qiskit_5,5,Add,rxx,10,WOO
pricingput_indep_qiskit_5,5,Add,rxx,11,Survivor
pricingput_indep_qiskit_5,5,Add,rxx,12,WOO
pricingput_indep_qiskit_5,5,Add,rxx,13,WOO
pricingput_indep_qiskit_5,5,Add,rxx,14,WOO
pricingput_indep_qiskit_5,5,Add,rxx,15,WOO
pricingput_indep_qiskit_5,5,Add,rxx,16,WOO
pricingput_indep_qiskit_5,5,Add,rxx,17,WOO
pricingput_indep_qiskit_5,5,Add,rxx,18,WOO
pricingput_indep_qiskit_5,5,Add,rxx,19,WOO
pricingput_indep_qiskit_5,5,Add,rxx,1,WOO
pricingput_indep_qiskit_5,5,Add,rxx,20,WOO
pricingput_indep_qiskit_5,5,Add,rxx,21,WOO
pricingput_indep_qiskit_5,5,Add,rxx,22,WOO
pricingput_indep_qiskit_5,5,Add,rxx,23,WOO
pricingput_indep_qiskit_5,5,Add,rxx,24,Survivor
pricingput_indep_qiskit_5,5,Add,rxx,25,WOO
pricingput_indep_qiskit_5,5,Add,rxx,26,WOO
pricingput_indep_qiskit_5,5,Add,rxx,27,Survivor
pricingput_indep_qiskit_5,5,Add,rxx,28,Survivor
pricingput_indep_qiskit_5,5,Add,rxx,29,Survivor
pricingput_indep_qiskit_5,5,Add,rxx,2,Survivor
pricingput_indep_qiskit_5,5,Add,rxx,30,Survivor
pricingput_indep_qiskit_5,5,Add,rxx,31,Survivor
pricingput_indep_qiskit_5,5,Add,rxx,32,Survivor
pricingput_indep_qiskit_5,5,Add,rxx,33,WOO
pricingput_indep_qiskit_5,5,Add,rxx,34,Survivor
pricingput_indep_qiskit_5,5,Add,rxx,35,Survivor
pricingput_indep_qiskit_5,5,Add,rxx,3,WOO
pricingput_indep_qiskit_5,5,Add,rxx,4,WOO
pricingput_indep_qiskit_5,5,Add,rxx,5,WOO
pricingput_indep_qiskit_5,5,Add,rxx,6,WOO
pricingput_indep_qiskit_5,5,Add,rxx,7,WOO
pricingput_indep_qiskit_5,5,Add,rxx,8,WOO
pricingput_indep_qiskit_5,5,Add,rxx,9,WOO
pricingput_indep_qiskit_5,5,Add,ry,10,WOO
pricingput_indep_qiskit_5,5,Add,ry,11,WOO
pricingput_indep_qiskit_5,5,Add,ry,12,Survivor
pricingput_indep_qiskit_5,5,Add,ry,13,WOO
pricingput_indep_qiskit_5,5,Add,ry,14,Survivor
pricingput_indep_qiskit_5,5,Add,ry,15,WOO
pricingput_indep_qiskit_5,5,Add,ry,16,WOO
pricingput_indep_qiskit_5,5,Add,ry,17,WOO
pricingput_indep_qiskit_5,5,Add,ry,18,WOO
pricingput_indep_qiskit_5,5,Add,ry,19,WOO
pricingput_indep_qiskit_5,5,Add,ry,1,WOO
pricingput_indep_qiskit_5,5,Add,ry,20,Survivor
pricingput_indep_qiskit_5,5,Add,ry,21,WOO
pricingput_indep_qiskit_5,5,Add,ry,22,WOO
pricingput_indep_qiskit_5,5,Add,ry,23,WOO
pricingput_indep_qiskit_5,5,Add,ry,24,Survivor
pricingput_indep_qiskit_5,5,Add,ry,25,WOO
pricingput_indep_qiskit_5,5,Add,ry,26,Survivor
pricingput_indep_qiskit_5,5,Add,ry,27,WOO
pricingput_indep_qiskit_5,5,Add,ry,28,Survivor
pricingput_indep_qiskit_5,5,Add,ry,29,WOO
pricingput_indep_qiskit_5,5,Add,ry,2,WOO
pricingput_indep_qiskit_5,5,Add,ry,30,Survivor
pricingput_indep_qiskit_5,5,Add,ry,31,WOO
pricingput_indep_qiskit_5,5,Add,ry,32,WOO
pricingput_indep_qiskit_5,5,Add,ry,33,WOO
pricingput_indep_qiskit_5,5,Add,ry,34,WOO
pricingput_indep_qiskit_5,5,Add,ry,35,WOO
pricingput_indep_qiskit_5,5,Add,ry,3,WOO
pricingput_indep_qiskit_5,5,Add,ry,4,WOO
pricingput_indep_qiskit_5,5,Add,ry,5,WOO
pricingput_indep_qiskit_5,5,Add,ry,6,Survivor
pricingput_indep_qiskit_5,5,Add,ry,7,WOO
pricingput_indep_qiskit_5,5,Add,ry,8,WOO
pricingput_indep_qiskit_5,5,Add,ry,9,WOO
pricingput_indep_qiskit_5,5,Add,rz,10,Survivor
pricingput_indep_qiskit_5,5,Add,rz,11,Survivor
pricingput_indep_qiskit_5,5,Add,rz,12,WOO
pricingput_indep_qiskit_5,5,Add,rz,13,WOO
pricingput_indep_qiskit_5,5,Add,rz,14,WOO
pricingput_indep_qiskit_5,5,Add,rz,15,WOO
pricingput_indep_qiskit_5,5,Add,rz,16,WOO
pricingput_indep_qiskit_5,5,Add,rz,17,WOO
pricingput_indep_qiskit_5,5,Add,rz,18,WOO
pricingput_indep_qiskit_5,5,Add,rz,19,WOO
pricingput_indep_qiskit_5,5,Add,rz,1,Survivor
pricingput_indep_qiskit_5,5,Add,rz,20,WOO
pricingput_indep_qiskit_5,5,Add,rz,21,WOO
pricingput_indep_qiskit_5,5,Add,rz,22,WOO
pricingput_indep_qiskit_5,5,Add,rz,23,WOO
pricingput_indep_qiskit_5,5,Add,rz,24,WOO
pricingput_indep_qiskit_5,5,Add,rz,25,Survivor
pricingput_indep_qiskit_5,5,Add,rz,26,Survivor
pricingput_indep_qiskit_5,5,Add,rz,27,Survivor
pricingput_indep_qiskit_5,5,Add,rz,28,Survivor
pricingput_indep_qiskit_5,5,Add,rz,29,Survivor
pricingput_indep_qiskit_5,5,Add,rz,2,Survivor
pricingput_indep_qiskit_5,5,Add,rz,30,Survivor
pricingput_indep_qiskit_5,5,Add,rz,31,Survivor
pricingput_indep_qiskit_5,5,Add,rz,32,Survivor
pricingput_indep_qiskit_5,5,Add,rz,33,Survivor
pricingput_indep_qiskit_5,5,Add,rz,34,Survivor
pricingput_indep_qiskit_5,5,Add,rz,35,Survivor
pricingput_indep_qiskit_5,5,Add,rz,3,WOO
pricingput_indep_qiskit_5,5,Add,rz,4,WOO
pricingput_indep_qiskit_5,5,Add,rz,5,Survivor
pricingput_indep_qiskit_5,5,Add,rz,6,Survivor
pricingput_indep_qiskit_5,5,Add,rz,7,Survivor
pricingput_indep_qiskit_5,5,Add,rz,8,Survivor
pricingput_indep_qiskit_5,5,Add,rz,9,Survivor
pricingput_indep_qiskit_5,5,Add,rzz,10,Survivor
pricingput_indep_qiskit_5,5,Add,rzz,11,WOO
pricingput_indep_qiskit_5,5,Add,rzz,12,WOO
pricingput_indep_qiskit_5,5,Add,rzz,13,WOO
pricingput_indep_qiskit_5,5,Add,rzz,14,WOO
pricingput_indep_qiskit_5,5,Add,rzz,15,WOO
pricingput_indep_qiskit_5,5,Add,rzz,16,WOO
pricingput_indep_qiskit_5,5,Add,rzz,17,WOO
pricingput_indep_qiskit_5,5,Add,rzz,18,WOO
pricingput_indep_qiskit_5,5,Add,rzz,19,WOO
pricingput_indep_qiskit_5,5,Add,rzz,1,Survivor
pricingput_indep_qiskit_5,5,Add,rzz,20,WOO
pricingput_indep_qiskit_5,5,Add,rzz,21,WOO
pricingput_indep_qiskit_5,5,Add,rzz,22,WOO
pricingput_indep_qiskit_5,5,Add,rzz,23,WOO
pricingput_indep_qiskit_5,5,Add,rzz,24,WOO
pricingput_indep_qiskit_5,5,Add,rzz,25,Survivor
pricingput_indep_qiskit_5,5,Add,rzz,26,Survivor
pricingput_indep_qiskit_5,5,Add,rzz,27,Survivor
pricingput_indep_qiskit_5,5,Add,rzz,28,Survivor
pricingput_indep_qiskit_5,5,Add,rzz,29,Survivor
pricingput_indep_qiskit_5,5,Add,rzz,2,Survivor
pricingput_indep_qiskit_5,5,Add,rzz,30,Survivor
pricingput_indep_qiskit_5,5,Add,rzz,31,Survivor
pricingput_indep_qiskit_5,5,Add,rzz,32,Survivor
pricingput_indep_qiskit_5,5,Add,rzz,33,Survivor
pricingput_indep_qiskit_5,5,Add,rzz,34,Survivor
pricingput_indep_qiskit_5,5,Add,rzz,35,Survivor
pricingput_indep_qiskit_5,5,Add,rzz,3,WOO
pricingput_indep_qiskit_5,5,Add,rzz,4,WOO
pricingput_indep_qiskit_5,5,Add,rzz,5,Survivor
pricingput_indep_qiskit_5,5,Add,rzz,6,Survivor
pricingput_indep_qiskit_5,5,Add,rzz,7,Survivor
pricingput_indep_qiskit_5,5,Add,rzz,8,Survivor
pricingput_indep_qiskit_5,5,Add,rzz,9,Survivor
pricingput_indep_qiskit_5,5,Add,s,10,Survivor
pricingput_indep_qiskit_5,5,Add,s,11,Survivor
pricingput_indep_qiskit_5,5,Add,s,12,WOO
pricingput_indep_qiskit_5,5,Add,s,13,WOO
pricingput_indep_qiskit_5,5,Add,s,14,WOO
pricingput_indep_qiskit_5,5,Add,s,15,WOO
pricingput_indep_qiskit_5,5,Add,s,16,WOO
pricingput_indep_qiskit_5,5,Add,s,17,WOO
pricingput_indep_qiskit_5,5,Add,s,18,WOO
pricingput_indep_qiskit_5,5,Add,s,19,WOO
pricingput_indep_qiskit_5,5,Add,s,1,Survivor
pricingput_indep_qiskit_5,5,Add,s,20,WOO
pricingput_indep_qiskit_5,5,Add,s,21,WOO
pricingput_indep_qiskit_5,5,Add,s,22,WOO
pricingput_indep_qiskit_5,5,Add,s,23,WOO
pricingput_indep_qiskit_5,5,Add,s,24,WOO
pricingput_indep_qiskit_5,5,Add,s,25,Survivor
pricingput_indep_qiskit_5,5,Add,s,26,Survivor
pricingput_indep_qiskit_5,5,Add,s,27,Survivor
pricingput_indep_qiskit_5,5,Add,s,28,Survivor
pricingput_indep_qiskit_5,5,Add,s,29,Survivor
pricingput_indep_qiskit_5,5,Add,s,2,Survivor
pricingput_indep_qiskit_5,5,Add,s,30,Survivor
pricingput_indep_qiskit_5,5,Add,s,31,Survivor
pricingput_indep_qiskit_5,5,Add,s,32,Survivor
pricingput_indep_qiskit_5,5,Add,s,33,Survivor
pricingput_indep_qiskit_5,5,Add,s,34,Survivor
pricingput_indep_qiskit_5,5,Add,s,35,Survivor
pricingput_indep_qiskit_5,5,Add,s,3,WOO
pricingput_indep_qiskit_5,5,Add,s,4,WOO
pricingput_indep_qiskit_5,5,Add,s,5,Survivor
pricingput_indep_qiskit_5,5,Add,s,6,Survivor
pricingput_indep_qiskit_5,5,Add,s,7,Survivor
pricingput_indep_qiskit_5,5,Add,s,8,Survivor
pricingput_indep_qiskit_5,5,Add,s,9,Survivor
pricingput_indep_qiskit_5,5,Add,swap,10,Survivor
pricingput_indep_qiskit_5,5,Add,swap,11,WOO
pricingput_indep_qiskit_5,5,Add,swap,12,WOO
pricingput_indep_qiskit_5,5,Add,swap,13,WOO
pricingput_indep_qiskit_5,5,Add,swap,14,WOO
pricingput_indep_qiskit_5,5,Add,swap,15,WOO
pricingput_indep_qiskit_5,5,Add,swap,16,WOO
pricingput_indep_qiskit_5,5,Add,swap,17,WOO
pricingput_indep_qiskit_5,5,Add,swap,18,WOO
pricingput_indep_qiskit_5,5,Add,swap,19,WOO
pricingput_indep_qiskit_5,5,Add,swap,1,Survivor
pricingput_indep_qiskit_5,5,Add,swap,20,WOO
pricingput_indep_qiskit_5,5,Add,swap,21,WOO
pricingput_indep_qiskit_5,5,Add,swap,22,WOO
pricingput_indep_qiskit_5,5,Add,swap,23,WOO
pricingput_indep_qiskit_5,5,Add,swap,24,WOO
pricingput_indep_qiskit_5,5,Add,swap,25,Survivor
